symbol,scan_time,price,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_contracts,funding_rate,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,orderbook_imb,cvd_avg,taker_buy_ratio,basis_bps,orderbook_bid_depth,orderbook_ask_depth,trade_count,target_time,future_scan_time,future_price,future_return_pct,label
BTCUSDT,2026-04-29 23:01:12.560132+00:00,75935.27,-0.3899999999999999,77880.0,74939.9,606814516.731,45.64,55.14,50.62,41.12,41.88,54.1,2353435549.5065804,0.000114,48.083333333333336,6.08885429836079,41.12,55.14,14.020000000000003,13.259999999999998,9.5,4.520000000000003,0,0,-0.3899999999999999,,,,,0.5435375232329173,1.348713261271,1.22,,,,1906204997.9802299,1906204997.9802136,1.0000000000000084,0.07664363947801507,161.91799999999995,0.9438882370357374,0.09238643397565084,59770714.26999999,51260851.009999976,100.0,2026-04-30 00:01:12.560132+00:00,,,,
BTCUSDT,2026-04-29 23:21:51.344441+00:00,75859.49,-0.51,77880.0,74939.9,604694109.1784,34.87,47.94,48.47,40.29,41.16,53.86,2353434625.68298,0.000117,44.431666666666665,6.881753894659898,34.87,53.86,18.990000000000002,6.780000000000001,8.18,-5.420000000000002,0,0,-0.51,-0.09979552321338625,,-3.9254255357334955e-05,-7.200000000000003,0.5435375232329173,1.348713261271,1.22,,,,1906204997.9802299,1906204997.9802136,1.0000000000000084,0.07664363947801507,161.91799999999995,0.9438882370357374,0.09238643397565084,59770714.26999999,51260851.009999976,100.0,2026-04-30 00:21:51.344441+00:00,,,,
CAKEUSDT,2026-04-29 23:01:12.560132+00:00,1.4765,-1.47,1.5288,1.4558,7622460.7984,70.39,61.34,50.3,38.08,39.6,46.64,2856453.1415,0.0,51.05833333333334,12.643205948914487,38.08,70.39,32.31,21.740000000000002,12.219999999999999,32.31,0,1,-1.47,,,,,0.23414697487960032,1.6400000000000001,,,,,1132683.2720836205,1132683.2720836173,1.0000000000000029,,,,16.29327902240297,,,,2026-04-30 00:01:12.560132+00:00,,,,
CAKEUSDT,2026-04-29 23:21:51.344441+00:00,1.4765,-1.53,1.5288,1.4558,7663632.7828,3.4,45.23,45.72,36.21,37.91,46.2,2834627.5185,5.5e-05,35.778333333333336,16.430877537936514,3.4,46.2,42.800000000000004,7.32,9.509999999999998,-32.81,1,0,-1.53,0.0,,-0.7640812545777975,-16.110000000000007,0.23414697487960032,1.6400000000000001,,,,,1132683.2720836205,1132683.2720836173,1.0000000000000029,,,,16.29327902240297,,,,2026-04-30 00:21:51.344441+00:00,,,,
CATIUSDT,2026-04-29 23:01:12.560132+00:00,0.04978,7.23,0.05349,0.04653,7516916.11054,35.52,48.92,48.38,54.64,60.92,56.38,453063.61004,-0.000387,50.79333333333333,8.844945826101291,35.52,60.92,25.4,-12.0,-6.259999999999998,-19.119999999999997,0,0,7.23,,,,,-1.6822806110974386,3.8400000000000003,,,,,221129.8190211434,221129.81902114145,1.0000000000000089,,,,-2.012477359628924,,,,2026-04-30 00:01:12.560132+00:00,,,,
CATIUSDT,2026-04-29 23:21:51.344441+00:00,0.0496,6.63,0.05349,0.04653,7498774.1846,45.32,46.88,47.41,53.89,60.59,56.15,454274.1984,-0.000362,51.70666666666667,6.098710246164075,45.32,60.59,15.270000000000003,-13.71,-6.480000000000004,-8.57,0,0,6.63,-0.36159100040176195,,0.26720052839668273,-2.039999999999999,-1.6822806110974386,3.8400000000000003,,,,,221129.8190211434,221129.81902114145,1.0000000000000089,,,,-2.012477359628924,,,,2026-04-30 00:21:51.344441+00:00,,,,
CHIPUSDT,2026-04-29 23:01:12.560132+00:00,0.06442,-6.859999999999999,0.06995,0.06155,9068374.808,38.28,54.35,55.91,42.77,39.46,,7960005.764,-0.000775,46.154,8.375782351517975,38.28,55.91,17.629999999999995,14.89,13.139999999999993,-4.490000000000002,0,0,-6.859999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
CHIPUSDT,2026-04-29 23:21:51.344441+00:00,0.06431,-7.380000000000001,0.06995,0.06155,9063364.396,53.49,52.09,54.66,42.01,39.37,,7934175.509000001,-0.000853,48.324,7.089709443975826,39.37,54.66,15.29,12.720000000000006,12.649999999999999,11.480000000000004,0,0,-7.380000000000001,-0.17075442409189012,,-0.3245004559773057,-2.259999999999998,,,,,,,,,,,,,,,,,2026-04-30 00:21:51.344441+00:00,,,,
CLUSDT,2026-04-29 23:01:12.560132+00:00,108.282,8.76,108.784,98.38,8410478.06228,47.88,51.89,60.04,79.23,81.03,65.53,11051028.1137,-0.001086,64.26666666666667,13.755552575838845,47.88,81.03,33.15,-29.14,-19.190000000000005,-31.35,0,2,8.76,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
CLUSDT,2026-04-29 23:21:51.344441+00:00,108.172,8.75,108.784,98.38,8431198.2311,45.04,49.48,58.84,78.56,80.93,65.47,10886430.08,-0.001118,63.05333333333334,14.780662592274636,45.04,80.93,35.89000000000001,-31.45000000000001,-19.72,-33.52,0,2,8.75,-0.10158659795718172,,-1.4894363855246007,-2.4100000000000037,,,,,,,,,,,,,,,,,2026-04-30 00:21:51.344441+00:00,,,,
