symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,oi_rising,oi_spike,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,target_time,future_scan_time,future_price,future_return_pct,label
WIFUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.1758,0.1758,0.000132,10986526,19347272.286,-1.12,0.1837,0.1717,8031112.53,84.36,67.73,57.11,46.76,39.94,40.85,19989660.432,-3.214,56.125,17.411746322526067,39.94,84.36,44.42,27.790000000000006,10.350000000000001,37.6,0,1,0,1,-1.12,0.22805017103764147,,-4.207016635234195,10.570000000000007,2026-04-27 22:36:39.315235+00:00,,,,
XAGUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,75.51,75.51,-3.6e-05,32947332,24881825.1264,-0.91,76.56,74.7,5802664.7532,58.67,56.95,55.3,49.66,45.84,47.1,24876642.944,0.021,52.25333333333334,5.420840033303572,45.84,58.67,12.829999999999998,11.11,5.640000000000001,9.010000000000005,0,0,1,0,-0.91,,,,,2026-04-27 22:28:02.383816+00:00,,,,
XAGUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,75.51,75.51,-3.1e-05,32957213,24885991.536300004,-0.76,76.56,74.7,5748887.303,50.52,52.24,53.18,48.86,45.44,46.97,24880853.080800004,0.021,49.535000000000004,3.0125454353420147,45.44,53.18,7.740000000000002,6.800000000000004,4.32,1.6600000000000037,0,0,1,0,-0.76,0.0,,0.029990288743264593,-4.710000000000001,2026-04-27 22:36:39.315235+00:00,,,,
XMRUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,382.06,382.06,0.00022,7597849,29042018.017600004,-2.97,395.79,377.01,13680193.926,44.22,47.46,46.0,43.92,51.93,60.02,29284560.7648,-0.828,48.925000000000004,6.164705183542844,43.92,60.02,16.1,-4.469999999999999,2.0799999999999983,0.29999999999999716,0,0,0,0,-2.97,,,,,2026-04-27 22:28:02.383816+00:00,,,,
XMRUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,382.64,382.64,0.000222,7603269,29101512.0975,-2.93,395.79,377.01,13738551.5332,59.88,53.55,49.23,45.29,52.9,60.49,29293909.04,-0.657,53.556666666666665,5.9252803027929986,45.29,60.49,15.200000000000003,0.6499999999999986,3.9399999999999977,14.590000000000003,0,0,0,0,-2.93,0.1518086164476795,,0.07133597943311809,6.089999999999996,2026-04-27 22:36:39.315235+00:00,,,,
XRPUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,1.39281,1.39281,1.9e-05,9982881,139045559.7204,-2.65,1.44707,1.38354,96200182.6032,55.09,50.89,44.29,31.05,35.48,48.38,139129896.18240002,-0.061,44.196666666666665,9.271348697285994,31.05,55.09,24.040000000000003,15.410000000000004,13.239999999999998,24.040000000000003,0,0,0,0,-2.65,,,,,2026-04-27 22:28:02.383816+00:00,,,,
XRPUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,1.39301,1.39301,2e-05,9985726,139127126.06759998,-2.17,1.44707,1.38354,95882152.9878,57.8,52.83,45.71,31.64,35.73,48.45,138961077.3408,0.119,45.36000000000001,10.011996803834887,31.64,57.8,26.159999999999997,17.1,14.07,26.159999999999997,0,0,1,0,-2.17,0.0143594603714714,,0.02849878707358311,1.9399999999999977,2026-04-27 22:36:39.315235+00:00,,,,
ZBTUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.19592,0.19592,6.4e-05,3629286,7103238.5592,-22.040000000000003,0.26425,0.16352,16890510.0418,58.24,50.88,55.31,53.98,58.74,72.68,7055007.2796,0.684,58.305,7.6110492049388325,50.88,72.68,21.800000000000004,-7.859999999999999,1.3300000000000054,4.260000000000005,0,1,1,0,-22.040000000000003,,,,,2026-04-27 22:28:02.383816+00:00,,,,
ZBTUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.19265,0.19265,0.000109,3626287,7023755.2903,-23.61,0.26425,0.16352,16913674.5542,49.99,48.58,53.55,52.97,58.32,71.92,6952605.2057,1.023,55.88833333333334,8.545336544962211,48.58,71.92,23.340000000000003,-9.740000000000002,0.5799999999999983,-2.979999999999997,0,1,1,0,-23.61,-1.6690485912617459,,-0.0826333333884377,-2.3000000000000043,2026-04-27 22:36:39.315235+00:00,,,,
ZECUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,352.27,352.27,-3.2e-05,15846552,55835325.972,-2.07,364.8,349.26,30609598.6238,58.68,45.46,43.88,45.69,53.03,62.03,54570660.7815,2.317,51.461666666666666,7.6559451844084325,43.88,62.03,18.15,-7.57,-1.8099999999999952,12.990000000000002,0,0,1,0,-2.07,,,,,2026-04-27 22:28:02.383816+00:00,,,,
ZECUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,352.79,352.79,-3.1e-05,15787654,55698843.31200001,-1.2,364.8,349.26,30298386.5386,59.65,48.51,45.24,46.23,53.3,62.13,54608207.976,1.997,52.51,7.105482390379981,45.24,62.13,16.89,-4.789999999999999,-0.9899999999999949,13.420000000000002,0,0,1,0,-1.2,0.1476140460442421,,-0.37167706892956565,3.049999999999997,2026-04-27 22:36:39.315235+00:00,,,,
ZENUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,5.899,5.899,-0.000181,7106387,4192057.691300001,-4.07,6.217,5.825,5954188.6578,45.76,44.79,42.23,35.53,40.2,50.42,4197069.4817,-0.119,43.155,5.098386999826514,35.53,50.42,14.89,4.589999999999996,6.699999999999996,10.229999999999997,0,0,0,0,-4.07,,,,,2026-04-27 22:28:02.383816+00:00,,,,
ZENUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,5.912,5.912,-0.00019,7130011,4215975.504300001,-3.27,6.217,5.825,5983009.0606,59.51,58.67,48.71,37.94,41.29,50.79,4198471.841700001,0.417,49.48500000000001,8.804698177677643,37.94,59.51,21.57,17.380000000000003,10.770000000000003,21.57,0,0,1,0,-3.27,0.2203763349720278,,0.33243334482064846,13.880000000000003,2026-04-27 22:36:39.315235+00:00,,,,
ZEREBROUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.01707,0.01707,-0.000316,88540619,1512273.77252,12.17,0.01717,0.01469,6163815.63952,47.41,60.08,63.5,62.15,53.99,65.19,1573718.26976,-3.904,58.72,6.761845901822963,47.41,65.19,17.78,6.089999999999996,1.3500000000000014,-14.740000000000002,0,0,0,1,12.17,,,,,2026-04-27 22:28:02.383816+00:00,,,,
ZEREBROUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.01704,0.01704,-0.000358,88929778,1511806.226,13.19,0.01717,0.01469,6178669.2333,41.62,54.36,60.41,60.67,53.47,64.99,1557921.786,-2.96,55.919999999999995,8.220871000082655,41.62,64.99,23.369999999999997,0.8900000000000006,-0.2600000000000051,-19.050000000000004,0,0,0,0,13.19,-0.17574692442881013,,0.43952595361909097,-5.719999999999999,2026-04-27 22:36:39.315235+00:00,,,,
