symbol,scan_time,price,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_contracts,funding_rate,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,orderbook_imb,cvd_avg,taker_buy_ratio,basis_bps,orderbook_bid_depth,orderbook_ask_depth,trade_count,target_time,future_scan_time,future_price,future_return_pct,label
ETHUSDT,2026-04-29 23:01:12.560132+00:00,2257.84,-1.21,2346.45,2219.89,482836237.0842,48.4,58.12,50.28,39.52,41.2,48.49,690988360.1504,2.3e-05,47.668333333333344,6.715702246724957,39.52,58.12,18.599999999999994,16.919999999999995,10.759999999999998,8.879999999999995,0,0,-1.21,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
FARTCOINUSDT,2026-04-29 23:01:12.560132+00:00,0.1973,-3.89,0.2156,0.1897,14614249.6258,36.96,47.89,47.29,40.62,45.11,50.71,9746666.9574,-0.000264,44.76333333333333,5.093178444416283,36.96,50.71,13.75,2.780000000000001,6.670000000000002,-3.6599999999999966,0,0,-3.89,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
FETUSDT,2026-04-29 23:01:12.560132+00:00,0.1972,0.4,0.2051,0.1908,5917084.888,,,,,,,10316482.504,-0.000499,,,,,,,,,0,0,0.4,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
FILUSDT,2026-04-29 23:01:12.560132+00:00,0.916,-0.26,0.9902,0.873,30449010.49358,49.28,64.0,57.2,46.7,46.84,49.45,10158332.919600002,-0.000211,52.245,6.918039462159781,46.7,64.0,17.299999999999997,17.159999999999997,10.5,2.5799999999999983,0,0,-0.26,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
FLOKIUSDT,2026-04-29 23:01:12.560132+00:00,3.2262e-05,0.8999999999999999,3.4348e-05,3.1071e-05,8125763.4614,47.85,58.12,56.2,49.67,49.53,56.41,4983207.8772,-7.4e-05,52.96333333333333,4.42101195052294,47.85,58.12,10.269999999999996,8.589999999999996,6.530000000000001,-1.8200000000000003,0,0,0.8999999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
GALAUSDT,2026-04-29 23:01:12.560132+00:00,0.003215,-3.68,0.003395,0.003147,6428331.934388,37.38,44.78,44.54,36.8,40.42,49.25,3647882.81981,-0.000547,42.195,4.845516484338899,36.8,49.25,12.450000000000003,4.359999999999999,7.740000000000002,0.5800000000000054,0,0,-3.68,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
GIGGLEUSDT,2026-04-29 23:01:12.560132+00:00,32.18,-7.28,35.54,31.8,15087798.2478,51.92,49.65,41.49,28.11,38.42,48.78,2227012.3948,-0.000123,43.06166666666667,8.968200302550489,28.11,51.92,23.810000000000002,11.229999999999997,13.380000000000003,23.810000000000002,1,0,-7.28,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
HBARUSDT,2026-04-29 23:01:12.560132+00:00,0.08868,-0.3,0.09107,0.08701,14138122.5252,48.65,55.62,53.86,45.52,42.42,46.62,12026249.52,0.000118,48.781666666666666,5.06659024065166,42.42,55.62,13.199999999999996,13.199999999999996,8.339999999999996,3.1299999999999955,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
HUSDT,2026-04-29 23:01:12.560132+00:00,0.17782,-2.17,0.19179,0.17125,28985957.0808,36.9,49.3,49.05,53.58,64.98,70.81,10111593.8222,-0.00065,54.10333333333333,12.184016852691345,36.9,70.81,33.910000000000004,-15.680000000000007,-4.530000000000001,-16.68,0,1,-2.17,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
HYPEUSDT,2026-04-29 23:01:12.560132+00:00,40.003,0.0,40.882,39.167,41783522.2536,47.34,51.98,54.99,47.79,40.99,47.4,65854778.738,8.6e-05,48.415,4.767535002493426,40.99,54.99,14.0,10.989999999999995,7.200000000000003,-0.44999999999999574,0,0,0.0,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
IDOLUSDT,2026-04-29 23:01:12.560132+00:00,0.02298,-3.39,0.02436,0.02291,11852614.672,,,,,,,1387132.548,0.000127,,,,,,,,,0,0,-3.39,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
INJUSDT,2026-04-29 23:01:12.560132+00:00,3.469,-2.88,3.629,3.372,7852629.802,43.98,51.51,50.59,39.81,44.07,57.65,5922908.158,0.000238,47.934999999999995,6.493177188403224,39.81,57.65,17.839999999999996,7.439999999999998,10.780000000000001,4.169999999999995,0,0,-2.88,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
JASMYUSDT,2026-04-29 23:01:12.560132+00:00,0.005727,-3.09,0.005976,0.00557,6016468.69144,,,,,,,2816267.0256600003,-8.8e-05,,,,,,,,,0,0,-3.09,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
JELLYJELLYUSDT,2026-04-29 23:01:12.560132+00:00,0.052243,1.4500000000000002,0.056506,0.050702,7107310.2488,25.57,39.84,44.34,46.27,55.85,58.92,16266902.91,0.000581,45.13166666666667,11.979848774782873,25.57,58.92,33.35,-16.009999999999998,-1.9299999999999997,-20.700000000000003,1,0,1.4500000000000002,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
LABUSDT,2026-04-29 23:01:12.560132+00:00,0.68644,3.3300000000000005,0.70835,0.63505,10483644.446,49.2,55.44,59.96,54.11,48.76,60.89,8788731.574000001,-0.000138,54.72666666666666,5.14604184462842,48.76,60.89,12.130000000000003,6.68,5.850000000000001,-4.909999999999997,0,0,3.3300000000000005,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
LDOUSDT,2026-04-29 23:01:12.560132+00:00,0.3754,-3.0700000000000003,0.4004,0.3638,11829434.01568,45.77,52.82,52.28,41.25,43.06,51.42,2619514.99708,-0.000284,47.76666666666667,5.056867277936674,41.25,52.82,11.57,9.759999999999998,11.030000000000001,4.520000000000003,0,0,-3.0700000000000003,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
LINKUSDT,2026-04-29 23:01:12.560132+00:00,9.113,-1.25,9.415,8.91,12086703.557,44.78,58.26,53.11,42.11,41.34,48.03,25104755.7657,-9.7e-05,47.93833333333333,6.644906069062725,41.34,58.26,16.919999999999995,16.919999999999995,11.0,2.6700000000000017,0,0,-1.25,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
LTCUSDT,2026-04-29 23:01:12.560132+00:00,55.28,-0.3399999999999999,57.74,54.34,6296157.172,54.88,59.83,52.25,44.83,46.27,49.93,17101382.104,3.9e-05,51.33166666666667,5.576961239480392,44.83,59.83,15.0,13.559999999999995,7.420000000000002,10.050000000000004,0,0,-0.3399999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
LUNCUSDT,2026-04-29 23:01:12.560132+00:00,7.0089e-05,7.090000000000001,7.2069e-05,6.27e-05,5618592.45472,,,,,,,5719931.119149,-0.000304,,,,,,,,,0,0,7.090000000000001,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
MOODENGUSDT,2026-04-29 23:01:12.560132+00:00,0.05899,1.44,0.06677,0.0561,15760424.3266,43.08,54.03,54.62,50.94,52.32,59.33,4582630.4813,-0.001122,52.38666666666666,5.377909135218506,43.08,59.33,16.25,1.7100000000000009,3.6799999999999997,-7.859999999999999,0,0,1.44,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
MUSDT,2026-04-29 23:01:12.560132+00:00,3.41333,1.41,3.66069,3.26216,28999123.0408,50.52,48.39,48.06,42.53,35.0,50.13,17575031.3702,-6.5e-05,45.77166666666667,6.002850711675801,35.0,50.52,15.520000000000003,13.39,5.530000000000001,7.990000000000002,0,0,1.41,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
ORCAUSDT,2026-04-29 23:01:12.560132+00:00,1.6361,-1.29,1.7689,1.5214,11502716.3536,,,,,,,12477921.1625,-0.000692,,,,,,,,,0,0,-1.29,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PAXGUSDT,2026-04-29 23:01:12.560132+00:00,4549.06,-0.89,4605.22,4508.69,9962621.6994,,,,,,,51274115.6669,2.9e-05,,,,,,,,,0,0,-0.89,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PENGUUSDT,2026-04-29 23:01:12.560132+00:00,0.009674,-6.859999999999999,0.010464,0.009317,34506811.59978,24.11,38.31,46.24,44.61,53.01,67.37,13651899.36586,-5.1e-05,45.60833333333333,14.458177501561764,24.11,67.37,43.260000000000005,-14.699999999999996,1.6300000000000026,-20.5,1,0,-6.859999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PEPEUSDT,2026-04-29 23:01:12.560132+00:00,3.8455e-06,-0.6799999999999999,4.1592e-06,3.7368e-06,64569945.723608,44.49,53.43,51.57,45.84,48.39,54.96,31841661.99708,-0.000133,49.78,4.214233026305023,44.49,54.96,10.469999999999999,5.039999999999999,5.729999999999997,-1.3500000000000014,0,0,-0.6799999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PIEVERSEUSDT,2026-04-29 23:01:12.560132+00:00,0.76956,6.3100000000000005,0.8013,0.71659,6276970.5588,29.27,40.25,46.11,53.44,52.44,54.94,7571439.1896,-0.000211,46.074999999999996,9.896307897392845,29.27,54.94,25.669999999999998,-12.189999999999998,-7.329999999999998,-24.169999999999998,1,0,6.3100000000000005,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PNUTUSDT,2026-04-29 23:01:12.560132+00:00,0.05295,-4.02,0.05869,0.05118,5610706.75748,34.89,36.33,43.29,40.55,44.0,52.66,7009994.1612,-0.000113,41.95333333333333,6.388898705306468,34.89,52.66,17.769999999999996,-7.670000000000002,2.740000000000002,-5.659999999999997,0,0,-4.02,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PRLUSDT,2026-04-29 23:01:12.560132+00:00,0.31278,-12.94,0.37894,0.3078,8638179.0576,,,,,,,9139653.6738,-0.000624,,,,,,,,,0,0,-12.94,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
PUMPUSDT,2026-04-29 23:01:12.560132+00:00,0.001745,-6.54,0.001947,0.00168,10944451.318,59.31,56.72,50.18,37.45,43.85,45.56,5596192.315,-1.6e-05,48.845000000000006,8.23287738278665,37.45,59.31,21.86,12.869999999999997,12.729999999999997,21.86,0,0,-6.54,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
RAVEUSDT,2026-04-29 23:01:12.560132+00:00,0.76756,-11.11,0.87296,0.72281,29527462.0118,38.69,44.12,48.77,38.52,35.71,44.85,32747448.486,0.00093,41.77666666666667,4.914898439099904,35.71,48.77,13.060000000000002,8.409999999999997,10.25,0.1699999999999946,0,0,-11.11,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
RIVERUSDT,2026-04-29 23:01:12.560132+00:00,6.65,7.5,6.629,5.946,13930026.566,67.95,71.75,75.22,68.83,57.2,40.63,33184065.25,0.000405,63.596666666666664,12.777348186015226,40.63,75.22,34.589999999999996,14.549999999999997,6.390000000000001,-0.8799999999999955,0,2,7.5,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SHIBUSDT,2026-04-29 23:01:12.560132+00:00,6.146e-06,0.24,6.567e-06,5.994e-06,7517062.3914,43.12,55.11,53.48,47.26,49.2,53.27,13005607.7578,5.7e-05,50.23999999999999,4.561837349139052,43.12,55.11,11.990000000000002,5.909999999999997,6.219999999999999,-4.140000000000001,0,0,0.24,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SKYAIUSDT,2026-04-29 23:01:12.560132+00:00,0.26626,21.88,0.29504,0.19978,67459739.9656,50.25,53.3,54.44,61.15,69.46,73.79,7445372.4654,0.000921,60.39833333333334,9.496233814869276,50.25,73.79,23.540000000000006,-16.159999999999997,-6.710000000000001,-10.899999999999999,0,1,21.88,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SOLUSDT,2026-04-29 23:01:12.560132+00:00,83.062,-0.73,85.661,81.4,167865057.0576,47.31,59.82,53.59,41.86,39.38,44.11,318992309.8502,5.3e-05,47.678333333333335,7.719480336568432,39.38,59.82,20.439999999999998,20.439999999999998,11.730000000000004,5.450000000000003,0,0,-0.73,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SOONUSDT,2026-04-29 23:01:12.560132+00:00,0.16447,-3.88,0.17798,0.16135,15052524.88982,27.66,44.3,47.09,40.71,37.42,51.5,5185742.2249300005,0.000754,41.446666666666665,8.34130845051702,27.66,51.5,23.84,6.8799999999999955,6.380000000000003,-13.05,1,0,-3.88,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SPXUSDT,2026-04-29 23:01:12.560132+00:00,0.3736,2.44,0.396,0.3549,12092211.764,47.58,58.52,57.38,51.31,49.72,57.18,6677319.5496,-0.000735,53.615,4.6443244934005214,47.58,58.52,10.940000000000005,8.800000000000004,6.07,-3.730000000000004,0,0,2.44,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SUIUSDT,2026-04-29 23:01:12.560132+00:00,0.9061,-1.87,0.9385,0.8814,11863135.0948,46.71,54.49,51.98,39.66,38.08,43.58,75349002.5951,-7.3e-05,45.75,6.584041312142567,38.08,54.49,16.410000000000004,16.410000000000004,12.32,7.050000000000004,0,0,-1.87,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
SUSDT,2026-04-29 23:01:12.560132+00:00,0.04536,-1.26,0.04803,0.04419,6133021.5814,32.18,42.71,43.66,40.27,45.7,54.08,2261056.79016,-0.000559,43.099999999999994,7.1420081209699,32.18,54.08,21.9,-2.990000000000002,3.3899999999999935,-8.090000000000003,0,0,-1.26,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
