symbol,scan_time,price,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_contracts,funding_rate,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,orderbook_imb,cvd_avg,taker_buy_ratio,basis_bps,orderbook_bid_depth,orderbook_ask_depth,trade_count,target_time,future_scan_time,future_price,future_return_pct,label
1000BONKUSDT,2026-04-29 23:01:12.560132+00:00,0.006155,-1.36,0.006535,0.005979,16834953.398,,,,,,,5436908.46,-7.1e-05,,,,,,,,,0,0,-1.36,,,,,-0.09438963504417214,1.01,,,,,2124136.743891071,2124136.743891061,1.0000000000000049,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
1000BONKUSDT,2026-04-29 23:21:51.344441+00:00,0.0061517,-1.12,0.006535,0.005979,16842564.69,,,,,,,5403013.5032,-0.000121,,,,,,,,,0,0,-1.12,-0.05361494719738902,,-0.623423348937524,,-0.09438963504417214,1.01,,,,,2124136.743891071,2124136.743891061,1.0000000000000049,,,,,,,,2026-04-30 00:21:51.344441+00:00,,,,
1000BONKUSDT,2026-04-30 05:06:18.137312+00:00,0.006127,-3.28,0.006535,0.005979,16734635.032,54.3,31.31,35.57,39.55,44.41,49.62,5190874.051,1.4e-05,42.46,8.666214860018185,31.31,54.3,22.99,-13.099999999999998,-3.979999999999997,14.75,0,0,-3.28,-0.4015150283661506,0.24600250656978162,-3.9263172685827685,,-0.09438963504417214,1.01,,,,,2124136.743891071,2124136.743891061,1.0000000000000049,,,,,,,,2026-04-30 06:06:18.137312+00:00,,,,
AAVEUSDT,2026-04-29 23:01:12.560132+00:00,93.51,-3.06,98.72,91.99,21702814.5982,37.81,40.84,44.99,36.99,40.73,44.51,9789146.7156,3.9e-05,40.97833333333333,3.3043027504553306,36.99,44.99,8.0,0.11000000000000654,8.0,0.8200000000000003,0,0,-3.06,,,,,0.4163252234123735,2.0,2.08,,,,12039740.482293356,12039740.482293349,1.0000000000000007,-0.23350439155903485,3.5200000000000164,0.5279010779961953,1.1880460961880654,1493195.1009999998,2402965.7760000005,100.0,2026-04-30 00:01:12.560132+00:00,,,,
AAVEUSDT,2026-04-29 23:21:51.344441+00:00,93.34,-3.36,98.72,91.99,21773420.8038,33.56,37.39,42.74,36.0,39.82,44.3,9774167.1716,3.2e-05,38.968333333333334,4.097064396206955,33.56,44.3,10.739999999999995,-2.4299999999999997,6.740000000000002,-2.4399999999999977,0,0,-3.36,-0.1817987381028785,,-0.15302195824821174,-3.450000000000003,0.4163252234123735,2.0,2.08,,,,12039740.482293356,12039740.482293349,1.0000000000000007,-0.23350439155903485,3.5200000000000164,0.5279010779961953,1.1880460961880654,1493195.1009999998,2402965.7760000005,100.0,2026-04-30 00:21:51.344441+00:00,,,,
AAVEUSDT,2026-04-30 05:06:18.137312+00:00,92.49,-5.48,98.72,91.72,22471191.3906,57.32,48.41,35.56,29.28,35.69,40.49,10672012.2942,-0.000102,41.125,10.164299779128909,29.28,57.32,28.04,12.719999999999999,6.280000000000001,28.04,1,0,-5.48,-0.9106492393400556,0.5153751318960221,9.185898980823604,11.019999999999996,0.4163252234123735,2.0,2.08,,,,12039740.482293356,12039740.482293349,1.0000000000000007,-0.23350439155903485,3.5200000000000164,0.5279010779961953,1.1880460961880654,1493195.1009999998,2402965.7760000005,100.0,2026-04-30 06:06:18.137312+00:00,,,,
ADAUSDT,2026-04-29 23:01:12.560132+00:00,0.24428,-0.99,0.25397,0.23826,29848822.0098,39.67,53.11,51.83,42.48,43.05,44.62,44012684.868,-0.000107,45.79333333333333,5.428645012032622,39.67,53.11,13.439999999999998,10.060000000000002,9.350000000000001,-2.809999999999995,0,0,-0.99,,,,,-0.6051794175713289,2.6382440846299997,2.92,,,,31494645.145158146,31494645.145158075,1.0000000000000022,0.08792916055272122,28.76,0.5645190236898782,-3.660024400162942,16999.452709999998,14251.57599,100.0,2026-04-30 00:01:12.560132+00:00,,,,
ADAUSDT,2026-04-29 23:21:51.344441+00:00,0.24386,-1.18,0.25397,0.23826,30027816.2126,32.66,44.79,48.0,41.0,42.02,44.28,44209174.5576,-9.8e-05,42.125,5.236883615281134,32.66,48.0,15.340000000000003,2.769999999999996,7.0,-8.340000000000003,0,0,-1.18,-0.17193384640576959,,0.4464387714344209,-8.32,-0.6051794175713289,2.6382440846299997,2.92,,,,31494645.145158146,31494645.145158075,1.0000000000000022,0.08792916055272122,28.76,0.5645190236898782,-3.660024400162942,16999.452709999998,14251.57599,100.0,2026-04-30 00:21:51.344441+00:00,,,,
ADAUSDT,2026-04-30 05:06:18.137312+00:00,0.24547,-1.58,0.25397,0.23826,31454528.4116,63.0,41.47,43.67,43.79,44.27,43.17,43853053.4898,-1.3e-05,46.56166666666667,8.111015760474556,41.47,63.0,21.53,-2.8000000000000043,-0.11999999999999744,19.21,0,0,-1.58,0.6602148773886762,0.588418005550784,-0.8055365687409721,-3.3200000000000003,-0.6051794175713289,2.6382440846299997,2.92,,,,31494645.145158146,31494645.145158075,1.0000000000000022,0.08792916055272122,28.76,0.5645190236898782,-3.660024400162942,16999.452709999998,14251.57599,100.0,2026-04-30 06:06:18.137312+00:00,,,,
AGTUSDT,2026-04-29 23:01:12.560132+00:00,0.020214,3.71,0.021781,0.01724,5073724.0252,,,,,,,2504332.674,0.000147,,,,,,,,,0,0,3.71,,,,,7.249999999999999,0.0,,,,,640949.4624000018,640949.4623999989,1.0000000000000044,,,,-5.339028296849756,,,,2026-04-30 00:01:12.560132+00:00,,,,
AGTUSDT,2026-04-29 23:21:51.344441+00:00,0.020194,2.34,0.021781,0.01724,5053276.6354,,,,,,,2490830.9494,0.000208,,,,,,,,,0,0,2.34,-0.09894132779261211,,-0.539134626169091,,7.249999999999999,0.0,,,,,640949.4624000018,640949.4623999989,1.0000000000000044,,,,-5.339028296849756,,,,2026-04-30 00:21:51.344441+00:00,,,,
AIGENSYNUSDT,2026-04-30 05:06:18.137312+00:00,0.05646,52.01,0.06117,0.03648,7462286.412,54.51,51.05,56.19,41.32,,,2565440.7720000003,0.000929,50.7675,6.651938940389234,41.32,56.19,14.869999999999997,,14.869999999999997,13.189999999999998,0,0,52.01,,,,,5.475254647053098,8.33,,,,,1185376.8894273357,1185376.8894273322,1.0000000000000029,,,,-8.086348134865773,,,,2026-04-30 06:06:18.137312+00:00,,,,
