symbol,scan_time,price,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_contracts,funding_rate,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,orderbook_imb,cvd_avg,taker_buy_ratio,basis_bps,orderbook_bid_depth,orderbook_ask_depth,trade_count,target_time,future_scan_time,future_price,future_return_pct,label
AAVEUSDT,2026-04-30 23:38:42.114777+00:00,92.73,-0.6799999999999999,93.92,91.72,15605631.6156,70.23,48.29,37.89,35.9,39.31,40.71,12076527.4179,-3.4e-05,45.38833333333334,12.88886715994337,35.9,70.23,34.330000000000005,8.979999999999997,1.990000000000002,34.330000000000005,0,1,-0.6799999999999999,-0.5789642972016673,0.3933201187249338,0.3676729011379942,1.9099999999999966,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 00:38:42.114777+00:00,,,,
AAVEUSDT,2026-05-01 07:52:43.432656+00:00,92.45,-0.42,94.27,92.17,14260023.2706,49.68,37.96,33.4,40.03,41.51,41.27,12806516.9895,-9.1e-05,40.641666666666666,5.345044122050506,33.4,49.68,16.28,-3.549999999999997,-6.630000000000003,9.649999999999999,0,0,-0.42,-0.301951903375397,0.39684002987197003,6.044697671269295,-10.329999999999998,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 08:52:43.432656+00:00,,,,
AAVEUSDT,2026-05-01 11:42:28.498555+00:00,92.63,-0.06,94.27,91.88,13901362.8258,52.69,53.33,48.16,44.23,38.81,41.27,13195562.187599998,-4.9e-05,46.415,5.988641749178187,38.81,53.33,14.519999999999996,14.519999999999996,3.9299999999999997,8.46,0,0,-0.06,0.1946998377501341,0.3597226712356016,3.0378689101726586,15.369999999999997,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 12:42:28.498555+00:00,,,,
AAVEUSDT,2026-05-01 14:43:04.989391+00:00,93.12,0.4499999999999999,94.27,91.88,14203577.2802,39.78,41.17,56.71,56.2,44.32,41.27,13206437.6352,-4.4e-05,46.574999999999996,7.797088559199517,39.78,56.71,16.93,-3.1499999999999986,0.509999999999998,-16.42,0,0,0.4499999999999999,0.5289862895390351,0.41947172108235903,0.08241746312425136,-12.159999999999997,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 15:43:04.989391+00:00,,,,
AAVEUSDT,2026-05-01 17:45:15.894293+00:00,92.69,-0.58,94.27,91.88,14097590.2064,51.77,41.62,38.97,42.65,43.43,41.27,12694675.9498,-1.3e-05,43.285000000000004,4.424277342120407,38.97,51.77,12.800000000000004,-1.8100000000000023,-3.6799999999999997,9.120000000000005,0,0,-0.58,-0.4617697594501813,0.4379365410708243,-3.875092583907469,0.44999999999999574,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 18:45:15.894293+00:00,,,,
AAVEUSDT,2026-05-01 20:36:23.143984+00:00,92.43,-1.0,94.27,91.88,14358219.397,46.77,41.98,38.81,42.65,39.78,41.27,13426953.9417,5.1e-05,41.87666666666667,2.7828738143628913,38.81,46.77,7.960000000000001,2.1999999999999957,-3.8399999999999963,4.1200000000000045,0,0,-1.0,-0.28050490883589907,0.4245402176467668,5.768386643311985,0.35999999999999943,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-01 21:36:23.143984+00:00,,,,
AAVEUSDT,2026-05-01 23:38:15.479162+00:00,91.88,-0.98,94.27,91.5,14727254.1134,49.3,35.89,33.86,36.99,39.78,41.27,13141688.28,-2e-06,39.515,5.484373254985476,33.86,49.3,15.439999999999998,-3.8900000000000006,-3.1300000000000026,12.309999999999995,0,0,-0.98,-0.5950448988423784,0.42782850133420386,-2.1245746648020702,-6.089999999999996,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-02 00:38:15.479162+00:00,,,,
AAVEUSDT,2026-05-02 06:30:32.627850+00:00,91.76,-1.28,94.0,91.5,13437406.644,34.94,35.65,35.53,37.82,39.13,39.65,14462691.8384,-0.000105,37.12,2.0185341215842754,34.94,39.65,4.710000000000001,-3.480000000000004,-2.289999999999999,-2.8800000000000026,0,0,-1.28,-0.13060513713538668,0.4215376122891511,10.052008008821844,-0.240000000000002,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-02 07:30:32.627850+00:00,,,,
AAVEUSDT,2026-05-02 10:08:17.309629+00:00,92.33,-0.06,94.0,91.5,12110615.6718,47.8,58.81,57.68,45.1,38.21,39.65,15572038.9489,-7e-05,47.875,8.76905183015815,38.21,58.81,20.6,20.6,12.579999999999998,2.6999999999999957,0,0,-0.06,0.6211857018308509,0.5122344816642058,7.670405501931277,23.160000000000004,0.2865964969978739,1.69,2.32,,,,13868674.598046685,13868674.598046675,1.0000000000000007,-0.181979374892292,69.68,0.9242571846078909,0.21666594444634685,2067325.711,2987132.9359999998,100.0,2026-05-02 11:08:17.309629+00:00,,,,
ADAUSDT,2026-04-29 23:01:12.560132+00:00,0.24428,-0.99,0.25397,0.23826,29848822.0098,39.67,53.11,51.83,42.48,43.05,44.62,44012684.868,-0.000107,45.79333333333333,5.428645012032622,39.67,53.11,13.439999999999998,10.060000000000002,9.350000000000001,-2.809999999999995,0,0,-0.99,,,,,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 00:01:12.560132+00:00,,,,
ADAUSDT,2026-04-29 23:21:51.344441+00:00,0.24386,-1.18,0.25397,0.23826,30027816.2126,32.66,44.79,48.0,41.0,42.02,44.28,44209174.5576,-9.8e-05,42.125,5.236883615281134,32.66,48.0,15.340000000000003,2.769999999999996,7.0,-8.340000000000003,0,0,-1.18,-0.17193384640576959,,0.4464387714344209,-8.32,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 00:21:51.344441+00:00,,,,
ADAUSDT,2026-04-30 05:06:18.137312+00:00,0.24547,-1.58,0.25397,0.23826,31454528.4116,63.0,41.47,43.67,43.79,44.27,43.17,43853053.4898,-1.3e-05,46.56166666666667,8.111015760474556,41.47,63.0,21.53,-2.8000000000000043,-0.11999999999999744,19.21,0,0,-1.58,0.6602148773886762,0.588418005550784,-0.8055365687409721,-3.3200000000000003,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 06:06:18.137312+00:00,2026-04-30 06:45:26.364023+00:00,0.2455,0.012221452723347964,0.0
ADAUSDT,2026-04-30 06:45:26.364023+00:00,0.2455,-1.4,0.25397,0.23826,31926636.2924,44.5,45.56,45.74,47.4,44.27,43.17,41865667.375,-1.2e-05,45.106666666666676,1.4618299034657432,43.17,47.4,4.229999999999997,1.2899999999999991,-1.6599999999999966,-2.8999999999999986,0,0,-1.4,0.012221452723348847,0.4370888832414523,-4.531921854112742,4.090000000000003,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 07:45:26.364023+00:00,,,,
ADAUSDT,2026-04-30 07:22:20.590718+00:00,0.24609,-1.23,0.25397,0.23826,32291540.1732,57.62,54.59,50.52,46.16,44.27,43.17,40349598.0693,-1.6e-05,49.38833333333334,5.8546645221282025,43.17,57.62,14.449999999999996,10.32,4.3600000000000065,11.46,0,0,-1.23,0.24032586558044855,0.35876833595983765,-3.6212710814334526,9.030000000000001,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 08:22:20.590718+00:00,,,,
ADAUSDT,2026-04-30 12:04:54.998846+00:00,0.24629,-2.0,0.25137,0.23826,32301854.7304,52.46,45.97,49.35,47.44,44.05,43.56,39062938.7434,-8e-05,47.13833333333333,3.3766813096095807,43.56,52.46,8.899999999999999,1.9200000000000017,1.9100000000000037,5.020000000000003,0,0,-2.0,0.08127107968629588,0.3141601150722026,-3.1887785441881755,-8.620000000000005,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 13:04:54.998846+00:00,,,,
ADAUSDT,2026-04-30 17:05:00.177698+00:00,0.24611,1.0699999999999998,0.24832,0.23826,29186383.9916,34.3,38.72,45.93,46.74,45.95,43.56,39677595.7845,-0.000125,42.53333333333333,4.985786464206694,34.3,46.74,12.440000000000005,-7.230000000000004,-0.8100000000000023,-12.440000000000005,0,0,1.0699999999999998,-0.07308457509440647,0.2972518412818328,1.5735043518809944,-7.25,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 18:05:00.177698+00:00,,,,
ADAUSDT,2026-04-30 20:44:09.984103+00:00,0.247,1.5599999999999998,0.24832,0.24272,26010816.6152,68.89,62.82,55.64,49.92,44.81,43.56,41454662.08,-0.000109,54.27333333333334,10.117726358558363,43.56,68.89,25.33,18.009999999999998,5.719999999999999,18.97,0,0,1.5599999999999998,0.3616269147941997,0.2692000139352365,4.478765057116196,24.1,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-04-30 21:44:09.984103+00:00,,,,
ADAUSDT,2026-04-30 23:38:42.114777+00:00,0.24609,0.8200000000000001,0.24832,0.24403,25688784.3384,61.37,47.76,43.25,45.14,45.49,43.56,41628574.5564,-9.3e-05,47.76166666666666,6.859001142051709,43.25,61.37,18.119999999999997,2.269999999999996,-1.8900000000000006,16.229999999999997,0,0,0.8200000000000001,-0.36842105263157343,0.2551912090968558,0.41952453035170034,-15.060000000000002,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-05-01 00:38:42.114777+00:00,,,,
ADAUSDT,2026-05-01 07:52:43.432656+00:00,0.24884,0.84,0.25039,0.24476,24301043.5652,59.38,52.71,53.7,56.15,51.83,45.58,41561953.552,4e-05,53.225,4.6329806820231845,45.58,59.38,13.800000000000004,0.8800000000000026,-2.4499999999999957,3.230000000000004,0,0,0.84,1.117477345686546,0.5053839090447189,-0.16003671783125784,4.950000000000003,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-05-01 08:52:43.432656+00:00,,,,
ADAUSDT,2026-05-01 11:42:28.498555+00:00,0.24745,0.4499999999999999,0.25039,0.24476,23620664.2366,29.81,38.48,40.79,52.5,51.22,45.58,41713458.136,7.6e-05,43.06333333333333,8.529259444211242,29.81,52.5,22.69,-12.740000000000002,-11.71,-22.69,1,0,0.4499999999999999,-0.5585918662594502,0.5978154210215805,0.3645271000325856,-14.230000000000004,0.6196232370316282,0.4392429584709999,2.73,,,,30892116.549291447,30892116.549291313,1.0000000000000044,0.08335439036676336,267.6800000000002,1.0,-0.8035355564491764,14815.28208,12535.47629,100.0,2026-05-01 12:42:28.498555+00:00,,,,
